Date,Open,High,Low,Close,Adj Close,Volume,RSI,MA,MACD,upper_band,middle_band,lower_band,VWAP
2015-06-22,211.91000366210938,212.58999633789062,211.63999938964844,211.88999938964844,184.05311584472656,70696000,51.610937343469985,210.4835706438337,-0.9389760922163077,213.37682459260267,210.83499984741212,208.29317510222157,188.91675228035
2015-06-23,212.13999938964844,212.44000244140625,211.57000732421875,212.0399932861328,184.1834259033203,68476800,50.374049417902235,210.4921417236328,-0.7344253735664381,213.49888649737164,210.90199966430663,208.30511283124162,188.94344534221142
2015-06-24,211.72000122070312,212.1699981689453,210.47000122070312,210.5,182.84576416015625,92307300,51.171611516659034,210.51856994628906,-0.4660914494441215,213.25092388546585,210.79199981689453,208.3330757483232,188.9769377476581
2015-06-25,211.10000610351562,211.25,209.77000427246094,209.86000061035156,182.28981018066406,97107400,50.280013369237835,210.5249982561384,-0.2266681377704458,213.02256745885535,210.66199951171876,208.30143156458217,189.01101528421154
2015-06-26,210.2899932861328,210.5800018310547,209.16000366210938,209.82000732421875,182.2550811767578,104174800,54.52095922441654,210.62071337018693,-0.20314172598031632,212.9740434614481,210.59599990844725,208.2179563554464,189.04737963034546
2015-06-29,208.0500030517578,209.8300018310547,205.3300018310547,205.4199981689453,178.43313598632812,202621300,42.10526734285595,210.40428488595145,-0.4098729842748412,213.55919407659087,210.2884994506836,207.0178048247763,189.10284113581469
2015-06-30,207.25999450683594,207.32000732421875,205.27999877929688,205.85000610351562,178.80667114257812,182925100,35.10517595280474,210.03999982561385,-0.4819233234111948,213.7923609169811,210.01299972534179,206.23363853370248,189.15390067521366
2015-07-01,207.72999572753906,208.02999877929688,206.55999755859375,207.5,180.23988342285156,135979900,38.58483770347165,209.7449994768415,-0.49301323523889096,213.61846356008093,209.79199981689453,205.96553607370814,189.1953862946293
2015-07-02,208.07000732421875,208.27000427246094,206.80999755859375,207.30999755859375,180.0748291015625,104373700,41.896762221923034,209.55214255196708,-0.5307057698567803,213.62981528656437,209.6509994506836,205.67218361480283,189.2267730248923
2015-07-06,205.77000427246094,207.64999389648438,205.52999877929688,206.72000122070312,179.5623016357422,117975400,42.69112927234667,209.38142830984933,-0.6324359209109502,213.68641665416644,209.4984992980957,205.31058194202498,189.26096606181824
2015-07-07,206.9600067138672,208.1699981689453,204.11000061035156,208.02000427246094,180.6915740966797,173820200,43.24652795427723,209.22214290073939,-0.9091023176144404,213.69192411154555,209.4754997253418,205.25907533913804,189.31483496637202
2015-07-08,206.4199981689453,206.75999450683594,204.25,204.52999877929688,177.66006469726562,164020100,34.588005010718405,208.78928593226843,-1.1616659898024295,214.02756576666474,209.27949981689454,204.53143386712435,189.35595238207864
2015-07-09,207.0399932861328,207.35000610351562,204.77000427246094,204.89999389648438,177.9814453125,144113100,27.914779987717708,208.22642844063895,-1.4957046508789062,214.03755930354254,208.97699966430665,203.91644002507076,189.39277287034096
2015-07-10,207.2899932861328,207.97999572753906,204.9499969482422,207.47999572753906,180.22251892089844,129456900,40.975603301192,207.9885711669922,-1.7049351227589113,213.71095560050085,208.76949920654297,203.8280428125851,189.431178605523
2015-07-13,208.99000549316406,209.89999389648438,208.94000244140625,209.77000427246094,182.21165466308594,106069400,44.608355233235905,207.83714294433594,-1.7519219227326062,213.68742465795208,208.75749969482422,203.82757473169636,189.46650180752982
2015-07-14,209.72000122070312,211.0500030517578,209.64999389648438,210.67999267578125,183.00210571289062,81709600,46.6699296466641,207.74000004359655,-1.7185888045873412,213.8390139532168,208.83599929809571,203.83298464297462,189.49484499303776
2015-07-15,210.72999572753906,211.27999877929688,210.0399932861328,210.61000061035156,182.94131469726562,97914100,50.290239124185625,207.74785723005022,-1.734679295466492,213.88096748333678,208.85399932861327,203.82703117388976,189.5285976665926
2015-07-16,211.8699951171875,212.3000030517578,211.5800018310547,212.3000030517578,184.40931701660156,106683300,56.10000610351562,207.9221431187221,-1.3094227130596323,214.1457609115985,208.93949966430665,203.7332384170148,189.56818891476905
2015-07-17,212.2899932861328,212.5500030517578,211.8000030517578,212.47999572753906,184.56565856933594,89030000,56.60374499486702,208.11214229038782,-0.8157696846203919,214.08570440289785,208.92449951171875,203.76329462053965,189.60138439468025
2015-07-20,212.75,213.17999267578125,212.2100067138672,212.58999633789062,184.66119384765625,70446800,72.61830381855026,208.62428501674108,-0.42852607140173404,214.3693229408898,209.01349945068358,203.65767596047738,189.62770886610156
2015-07-21,212.42999267578125,212.74000549316406,211.38999938964844,211.75,183.93157958984375,77965000,68.14268581306177,209.04571315220423,-0.1254491561498412,214.34683691076793,209.00649948120116,203.6661620516344,189.6557093402923
2015-07-22,210.92999267578125,211.77000427246094,210.88999938964844,211.3699951171875,183.60145568847656,88667900,62.90859785989999,209.32214137486048,0.1751274695763243,214.24113217753103,208.9729995727539,203.70486696797678,189.68692143155116
2015-07-23,211.52999877929688,211.64999389648438,209.75,210.17999267578125,182.56777954101562,90509100,58.974349186960836,209.52714102608817,0.3578190925793763,214.20751862413184,208.95699920654297,203.7064797889541,189.7169457696685
2015-07-24,210.3000030517578,210.3699951171875,207.60000610351562,208.0,180.67417907714844,117755000,53.640499877617124,209.61856951032365,0.7466011047363281,214.11306401637228,208.8639991760254,203.61493433567853,189.75172942463797
2015-07-27,206.94000244140625,207.5500030517578,206.25999450683594,206.7899932861328,179.6231689453125,132361100,46.483671603456216,209.5307115827288,1.1344858805338447,214.01996566002035,208.7124984741211,203.40503128822186,189.7880878506806
2015-07-28,207.7899932861328,209.5,206.8000030517578,209.3300018310547,181.82948303222656,123544800,64.51029322902492,209.87356894356864,1.3455759684244697,213.9879920962814,208.90799865722656,203.8280052181717,189.82693389231122
2015-07-29,209.47999572753906,211.0399932861328,209.30999755859375,210.77000427246094,183.08029174804688,105791300,66.66669554947669,210.29285539899553,1.4719860370342417,214.08479354209183,209.15399856567382,204.2232035892558,189.86252216347944
2015-07-30,210.16000366210938,211.02000427246094,209.4199981689453,210.82000732421875,183.12374877929688,91304400,61.07430766288604,210.53142765590124,1.5305764614007273,214.23986761261256,209.31999893188475,204.40013025115695,189.8932131603148
2015-07-31,211.4199981689453,211.4499969482422,210.16000366210938,210.5,182.84576416015625,103266900,52.7841178243831,210.5835702078683,1.5214097438714305,214.33136257961937,209.47949905395507,204.62763552829077,189.9272879205228
2015-08-03,210.4600067138672,210.52999877929688,208.64999389648438,209.7899932861328,182.22901916503906,113965700,46.553067059383906,210.51999882289343,1.3149348527957159,214.30831095758268,209.63299865722655,204.95768635687043,189.9634690514104
2015-08-04,209.6999969482422,210.25,208.8000030517578,209.3800048828125,181.87286376953125,81820800,45.35851203370058,210.43214198521204,1.0735254532251588,214.3167124464154,209.70099868774415,205.08528492907288,189.98882836274703
2015-08-05,210.4499969482422,211.30999755859375,209.72999572753906,210.07000732421875,182.47227478027344,85786800,40.89798795989622,210.27285657610213,0.684679862780456,213.89987317617917,209.97799911499024,206.0561250538013,190.01628942641074
2015-08-06,210.2899932861328,210.4199981689453,207.64999389648438,208.35000610351562,180.97824096679688,116030800,35.025444180480505,209.9778573172433,0.30519319191958516,213.3730943568698,210.1504997253418,206.9279050938138,190.05013710961154
2015-08-07,208.16000366210938,208.33999633789062,206.8699951171875,207.9499969482422,180.63075256347656,117858000,33.52276729641538,209.64642878941126,0.0028857695750730272,213.32055605159428,210.17399978637695,207.02744352115963,190.0836413815658
2015-08-10,209.27999877929688,210.6699981689453,209.27999877929688,210.57000732421875,182.90658569335938,80270700,46.279983529022395,209.56214359828405,-0.08999800070736796,213.35927164236406,210.21399993896483,207.0687282355656,190.1097245394337
2015-08-11,208.97000122070312,209.47000122070312,207.75999450683594,208.6699981689453,181.25616455078125,126081400,42.232482513461136,209.3692866734096,-0.10916470258663935,213.3238543589719,210.11350021362304,206.9031460682742,190.14676752228618
2015-08-12,207.11000061035156,209.13999938964844,205.36000061035156,208.9199981689453,181.47332763671875,172123700,46.167911157724745,209.27928706577845,0.03372055444961575,213.27311717465804,210.02900009155275,206.78488300844745,190.197779075796
2015-08-13,208.72999572753906,209.5500030517578,208.00999450683594,208.66000366210938,181.2474365234375,89383300,52.272732049441665,209.32643018450057,-0.18095896794244481,212.96045551618735,209.8470001220703,206.73354472795327,190.22379366017083
2015-08-14,208.42999267578125,209.50999450683594,208.25999450683594,209.4199981689453,181.90768432617188,72786500,59.346118725422784,209.51428767613,-0.46730579474035494,212.553006582,209.69400024414062,206.83499390628126,190.24579477277706
2015-08-17,208.7100067138672,210.58999633789062,208.16000366210938,210.58999633789062,182.9239044189453,79072600,54.960597566528776,209.60428728376115,-0.6060887850247809,212.1504007775643,209.59400024414063,207.03759971071696,190.27109385138837
2015-08-18,210.25999450683594,210.67999267578125,209.6999969482422,209.97999572753906,182.39405822753906,71692700,46.67225425946827,209.54785810198103,-0.6574990688226023,211.86239961412915,209.50550003051757,207.148600446906,190.29329042870677
2015-08-19,209.08999633789062,210.00999450683594,207.35000610351562,208.32000732421875,180.9521484375,172946000,40.72701052493361,209.3692866734096,-0.6892292316143198,211.59377419508021,209.35300064086914,207.11222708665807,190.34213288683492
2015-08-20,206.50999450683594,208.2899932861328,203.89999389648438,203.97000122070312,177.173583984375,194327900,31.353526163885064,208.9028581891741,-0.8846782782138973,212.29388559309413,209.04250106811523,205.79111654313633,190.38349600494072
2015-08-21,201.72999572753906,203.94000244140625,197.52000427246094,197.8300018310547,171.8402862548828,346588500,23.932017911448483,208.04857308523995,-1.348140227488983,214.51073709054452,208.53400115966798,202.55726522879144,190.4235893440908
2015-08-24,187.49000549316406,197.47999572753906,182.39999389648438,189.5,164.60459899902344,507244300,17.790028094748834,206.62857273646765,-2.035128079927887,218.07173771376898,207.66950149536132,197.26726527695365,190.41636841908266
2015-08-25,195.42999267578125,195.4499969482422,186.9199981689453,187.27000427246094,162.6675567626953,369833100,14.814820047594225,205.0000010899135,-2.784614954239288,220.35460490365494,206.56650161743164,192.77839833120834,190.39853465976756
2015-08-26,192.0800018310547,194.7899932861328,188.3699951171875,194.4600067138672,168.9130096435547,339257000,31.660951169873755,204.0078582763672,-3.4621152633275756,220.39504487088843,205.75100173950196,191.1069586081155,190.4195428279433
2015-08-27,197.02000427246094,199.4199981689453,195.2100067138672,199.27000427246094,173.09107971191406,274143900,39.73510770294587,203.38785879952567,-3.7800638247758798,219.886663459599,205.17350158691406,190.46033971422912,190.45638192045777
2015-08-28,198.5,199.83999633789062,197.9199981689453,199.27999877929688,173.0997772216797,160414400,35.770086452405025,202.58142961774553,-4.164166572766419,219.3261453696427,204.6125015258789,189.89885768211514,190.47782059488938
2015-08-31,198.11000061035156,199.1300048828125,197.00999450683594,197.6699981689453,171.70130920410156,163298800,36.033510461460494,201.79571533203125,-4.6826926011305545,218.82030020872185,204.00650177001953,189.1927033313172,190.4955656961399
2015-09-01,193.1199951171875,194.77000427246094,190.72999572753906,191.77000427246094,166.57638549804688,256000400,30.957133039927015,200.57071576799666,-5.575833540696351,218.6703877228494,203.12600173950196,187.58161575615452,190.5004761096986
2015-09-02,194.6199951171875,195.4600067138672,192.4199981689453,195.41000366210938,169.73818969726562,160269300,36.31480339759617,199.62428719656808,-6.305448385385375,217.94125799273198,202.39300155639648,186.844745120061,190.51229025278255
2015-09-03,196.25999450683594,198.0500030517578,194.9600067138672,195.5500030517578,169.85980224609375,152087800,35.488594377202304,198.6335732596261,-6.922563112699066,217.32256038719584,201.75300140380858,186.18344242042133,190.52376780754363
2015-09-04,192.85000610351562,193.86000061035156,191.61000061035156,192.58999633789062,167.28871154785156,207081000,31.847514244720514,197.34785897391183,-7.532243092854827,216.78116659796302,200.98500137329103,185.18883614861903,190.5301577219433
2015-09-08,195.94000244140625,197.61000061035156,195.1699981689453,197.42999267578125,171.4927978515625,116025700,38.33859210189392,196.45143018450057,-7.574551215538605,215.52735809672305,200.32800064086913,185.12864318501522,190.542092585794
2015-09-09,199.32000732421875,199.47000122070312,194.35000610351562,194.7899932861328,169.1996307373047,149347700,37.652842036841115,195.48500061035156,-7.2509621840256955,214.49330614314994,199.6340003967285,184.77469465030708,190.5515295342176
2015-09-10,194.55999755859375,197.22000122070312,194.25,195.85000610351562,170.12037658691406,158611100,42.116509594963595,194.9050009591239,-6.201410440298218,213.25851272987023,198.98050079345703,184.70248885704382,190.56400106710655
2015-09-11,195.3800048828125,196.82000732421875,194.52999877929688,196.74000549316406,170.8934326171875,119691200,48.82162558065878,194.827144077846,-4.8995512937887895,211.9380239745336,198.38450088500977,184.83097779548595,190.57495157698577
2015-09-14,196.9499969482422,197.00999450683594,195.42999267578125,196.00999450683594,170.25936889648438,79452000,58.42172440462114,195.29214368547713,-4.295769813733216,210.25807134132407,197.7140007019043,185.16993006248453,190.58134099760133
2015-09-15,196.61000061035156,198.99000549316406,195.9600067138672,198.4600067138672,172.3874969482422,113806200,64.3941279413485,196.091429574149,-3.9982699858836668,208.10834848874367,197.1075012207031,186.10665395266255,190.5945856804587
2015-09-16,198.82000732421875,200.41000366210938,198.41000366210938,200.17999267578125,173.88153076171875,99581600,58.562850889235385,196.5,-3.523654546493134,205.9508101653036,196.61750106811525,187.28419197092688,190.6086647599951
2015-09-17,200.02000427246094,202.88999938964844,199.27999877929688,199.72999572753906,173.4906463623047,276046600,50.791996073910525,196.53285653250558,-3.0081418355306084,203.90435610764942,196.18800048828126,188.4716448689131,190.645652732878
2015-09-18,195.7100067138672,198.67999267578125,194.9600067138672,195.4499969482422,170.65554809570312,223657500,44.25097514664419,196.25928497314453,-2.1833988091884464,202.5548877995423,195.7620002746582,188.96911274977407,190.66138578399185
2015-09-21,196.44000244140625,197.67999267578125,195.2100067138672,196.4600067138672,171.53741455078125,105726200,48.15042702189316,196.1728570120675,-1.626667903019836,202.42594376996098,195.69350051879883,188.96105726763668,190.6703483204402
2015-09-22,193.8800048828125,194.4600067138672,192.55999755859375,193.91000366210938,169.31089782714844,153890900,53.64440926565077,196.32571411132812,-1.1667962685609439,202.05525924537855,195.91400070190429,189.77274215843002,190.67762041269924
2015-09-23,194.11000061035156,194.6699981689453,192.91000366210938,193.60000610351562,169.04025268554688,92790600,46.523251015297454,196.19642857142858,-0.4291676252316279,200.99393539985093,196.23050079345703,191.46706618706312,190.6815704549027
2015-09-24,192.14999389648438,193.4499969482422,190.55999755859375,192.89999389648438,168.4290313720703,159378800,45.0169143322784,196.00714220319475,-0.14974437615808256,201.08605686768243,196.1525001525879,191.21894343749335,190.6867088574118
2015-09-25,194.63999938964844,195.0,191.80999755859375,192.85000610351562,168.38539123535156,155054800,50.54900656874761,196.02571432931083,0.2835900722405711,200.74639125909732,195.8315002441406,190.9166092291839,190.69157267184377
2015-09-28,191.77999877929688,191.91000366210938,187.63999938964844,188.00999450683594,164.1593475341797,178515900,30.10983346167106,195.3528573172433,0.24410218458908162,201.02948540293852,195.26800003051758,189.50651465809665,190.68464925916632
2015-09-29,188.27000427246094,189.74000549316406,186.92999267578125,188.1199951171875,164.2554168701172,159045600,34.23171239364859,194.87642887660436,-0.10077021672174169,201.25398665615685,194.79049987792968,188.3270130997025,190.67876345941605
2015-09-30,190.3699951171875,191.8300018310547,189.44000244140625,191.6300048828125,167.32015991210938,163452000,41.05933332126425,194.5750002179827,-0.5476926167806084,201.26104811661756,194.78349990844725,188.30595170027695,190.68100173166673
2015-10-01,192.0800018310547,192.49000549316406,189.82000732421875,192.1300048828125,167.75674438476562,131079000,40.06895041920513,194.24571446010046,-1.2621158697666317,201.19559872573072,194.61949996948243,188.04340121323415,190.68373080771795
2015-10-02,189.77000427246094,195.02999877929688,189.1199951171875,195.0,170.2626495361328,211003300,48.00790205972411,194.17357199532645,-1.7145508986253049,201.15630399962038,194.59199981689454,188.0276956341687,190.6967773747845
2015-10-05,196.4600067138672,198.74000549316406,196.3300018310547,198.47000122070312,173.2924346923828,126320800,50.01895051745039,194.17428588867188,-1.7887810927171017,201.5978133504654,194.88600006103516,188.17418677160492,190.710818093871
2015-10-06,198.30999755859375,198.97999572753906,197.0,197.7899932861328,172.69866943359375,110274500,45.28228121315953,194.00357164655412,-1.5364734943096323,201.6464013030278,194.90400009155275,188.1615988800777,190.72196326628855
2015-10-07,198.89999389648438,199.8300018310547,197.47999572753906,199.41000366210938,174.11318969726562,124307300,49.39624242891864,193.98071507045202,-1.357563703488097,202.17112877397366,195.13500061035157,188.09887244672947,190.73735464195755
2015-10-08,198.9499969482422,201.5500030517578,198.58999633789062,201.2100067138672,175.68484497070312,153055200,61.99000367175758,194.39214433942522,-1.1123071328187564,202.94400027816692,195.40300064086915,187.86200100357138,190.76014848016544
2015-10-09,201.3800048828125,201.89999389648438,200.5800018310547,201.3300018310547,175.7896270751953,107069200,60.527426856219286,194.74000113351005,-0.695833059457641,203.6114868936002,195.63250045776368,187.65351402192718,190.77621735527714
2015-10-12,201.4199981689453,201.75999450683594,200.91000366210938,201.52000427246094,175.9555206298828,56395600,68.3196626468849,195.28357260567802,-0.20711429302508577,204.31109881604272,195.90800094604492,187.50490307604713,190.78481356379055
2015-10-13,200.64999389648438,202.16000366210938,200.0500030517578,200.25,174.84666442871094,88038700,65.30138332982234,195.7585721697126,0.11493633954952998,204.55181345498016,195.99750061035155,187.44318776572294,190.79662125569197
2015-10-14,200.17999267578125,200.8699951171875,198.94000244140625,199.2899932861328,174.00840759277344,99106200,64.52930633339324,196.21500069754464,0.9833977528107312,204.4245621989659,195.95300064086913,187.48143908277237,190.808531858293
2015-10-15,200.0800018310547,202.36000061035156,199.63999938964844,202.35000610351562,176.68020629882812,134142200,68.9999536133945,196.89357212611608,1.8784622779259337,204.8764345291037,196.08400115966796,187.29156779023222,190.83039718257461
2015-10-16,202.8300018310547,203.2899932861328,201.9199981689453,203.27000427246094,177.4835205078125,114580100,86.19538733928724,197.98357282366072,2.5630776821038523,205.82646361601286,196.4750015258789,187.12353943574493,190.85049472036593
2015-10-19,202.5,203.3699951171875,202.1300048828125,203.3699951171875,177.57083129882812,76523900,86.18882916704686,199.07285853794642,3.2447439340444646,206.66711479204722,196.82050094604492,186.97388710004262,190.86398878337266
2015-10-20,202.85000610351562,203.83999633789062,202.5500030517578,203.11000061035156,177.34378051757812,78448500,82.21094606941114,199.89285823277064,3.6475001604129034,207.41013303594738,197.28050079345704,187.1508685509667,190.87750509975191
2015-10-21,203.61000061035156,203.7899932861328,201.64999389648438,201.85000610351562,176.24366760253906,102038000,76.15713746037483,200.58714403424943,3.7987826420710746,207.86340260836693,197.69300079345703,187.52259897854714,190.89323491277915
2015-10-22,202.97999572753906,205.50999450683594,201.85000610351562,205.25999450683594,179.22103881835938,174911700,76.830515007793,201.32000078473772,4.225898057986512,208.75356650088625,198.3110008239746,187.86843514706297,190.92845316142078
2015-10-23,207.25,207.9499969482422,206.3000030517578,207.50999450683594,181.18565368652344,144442300,75.2513649789659,201.96571459089006,4.601666572766419,209.9215711179502,199.04400024414062,188.16642937033103,190.96195210336722
2015-10-26,207.3000030517578,207.3699951171875,206.55999755859375,207.0,180.7403564453125,69033000,75.97295243439278,202.62357221330916,4.639935126671418,210.10389108460978,199.99350051879884,189.8831099529879,190.9774224813707
2015-10-27,206.1999969482422,207.0,205.7899932861328,206.60000610351562,180.39111328125,77905800,71.77471677396815,203.13714381626673,4.6891021728515625,209.7568298451319,200.91750106811523,192.07817229109855,190.9944105032731
2015-10-28,207.0,208.97999572753906,206.2100067138672,208.9499969482422,182.44293212890625,135906700,72.68465764255726,203.69000026157923,4.729806948930786,210.1739655759997,201.78350067138672,193.39303576677375,191.02840726566103
2015-10-29,208.35000610351562,209.27000427246094,208.2100067138672,208.8300018310547,182.3382110595703,90525500,71.98128513955648,204.22571454729353,4.85903803507486,210.25385090883432,202.61850051879884,194.98315012876336,191.05082953521827
2015-10-30,209.05999755859375,209.44000244140625,207.74000549316406,207.92999267578125,181.5523681640625,131076900,68.03600976495247,204.6835708618164,5.000961108085448,210.35434571287274,203.2650001525879,196.17565459230306,191.0815576177996
2015-11-02,208.32000732421875,210.6199951171875,208.1699981689453,210.38999938964844,183.70030212402344,86270800,76.74053829148026,205.40785653250558,4.996345422206758,211.25087476692138,203.86100006103516,196.47112535514893,191.10466492772792
2015-11-03,209.97000122070312,211.66000366210938,209.6999969482422,211.0,184.23292541503906,95246100,81.46164839462686,206.2442855834961,4.756280752328735,211.98765789221096,204.52150039672853,197.0553429012461,191.1309169862288
2015-11-04,211.35000610351562,211.5,209.72000122070312,210.36000061035156,183.67413330078125,96224500,74.7375415282392,206.8164280482701,4.48339638343225,212.56281841251356,205.06900024414062,197.57518207576769,191.15651643410897
2015-11-05,210.42999267578125,210.97999572753906,209.08999633789062,210.14999389648438,183.49073791503906,78408700,72.22223865075728,207.3078558785575,4.357755220853363,213.10651616436633,205.5159996032715,197.92548304217667,191.17709827508622
2015-11-06,209.74000549316406,210.32000732421875,208.4600067138672,210.0399932861328,183.3946990966797,110471500,71.53004823912896,207.78428431919642,4.351408444918121,213.5302293410317,205.95149917602538,198.37276901101905,191.2058531529694
2015-11-09,209.30999755859375,209.49000549316406,206.9499969482422,208.0800018310547,181.683349609375,131008700,64.45610627732871,208.13928440638952,4.083332061767578,213.6145937136262,206.27949905395508,198.94440439428396,191.23630337922958
2015-11-10,207.50999450683594,208.60000610351562,207.19000244140625,208.55999755859375,182.1024627685547,75874600,70.44485812371448,208.61856951032365,3.782755533854157,213.5154044844494,206.69499893188475,199.87459337932012,191.25438976487803
2015-11-11,208.8800048828125,208.94000244140625,207.66000366210938,207.74000549316406,181.38645935058594,67846000,58.97255842403606,208.79571315220423,3.461729881091003,212.98709957014907,207.11749954223632,201.24789951432356,191.2697656114415
2015-11-12,206.5,207.05999755859375,204.82000732421875,204.83999633789062,178.85440063476562,121315200,40.77401258034072,208.60499899727958,3.1062165284768355,212.78220607850497,207.24199905395508,201.7017920294052,191.29235936488647
2015-11-13,204.35000610351562,204.6699981689453,202.44000244140625,202.5399932861328,176.84613037109375,153577100,36.28533757501537,208.2864270891462,2.520896226931825,212.86424052217788,207.20549850463868,201.5467564870995,191.3160163373043
2015-11-16,202.32000732421875,205.69000244140625,202.17999267578125,205.6199951171875,179.53543090820312,117645200,47.41285411826124,208.2164263044085,2.0883959256685785,212.74019606955196,207.31799850463867,201.89580093972538,191.33902563862566
2015-11-17,205.99000549316406,207.0399932861328,204.8800048828125,205.47000122070312,179.40440368652344,121123700,39.60575093908974,207.96785518101282,1.7314736781976023,212.56754068759227,207.43599853515624,202.30445638272022,191.36239005686917
2015-11-18,206.0399932861328,208.89999389648438,205.99000549316406,208.72999572753906,182.25086975097656,121342500,49.748475656557595,207.96071188790458,1.2669863578600769,212.2092036602812,207.7799980163574,203.35079237243363,191.39111028020886
2015-11-19,208.58999633789062,209.0500030517578,208.1999969482422,208.5500030517578,182.09368896484375,88220500,51.61798212745557,208.00499834333147,0.7066657237517688,212.22139180154073,207.94449844360352,203.6676050856663,191.41171524473128
2015-11-20,209.4499969482422,210.1199951171875,208.86000061035156,209.30999755859375,182.75732421875,94011500,46.90720703478327,207.927855355399,0.35147349039712594,212.34848865034138,208.0344985961914,203.72050854204144,191.43458966198142
2015-11-23,209.3800048828125,209.97999572753906,208.52000427246094,209.07000732421875,182.5477752685547,64931200,44.35343318976293,207.78999873570032,0.03839756892278956,212.44680922324866,208.13799896240235,203.82918870155603,191.45014264509626
2015-11-24,207.8699951171875,209.8300018310547,207.41000366210938,209.35000610351562,182.79220581054688,98874400,46.98148055252801,207.71785627092635,-0.24910178551306217,212.55305808266803,208.27549896240234,203.99793984213665,191.47414894672048
2015-11-25,209.5,209.74000549316406,209.00999450683594,209.32000732421875,182.76602172851562,51980100,47.49248122380414,207.65857151576452,-0.38461440648788425,212.58701429552664,208.29399948120118,204.00098466687572,191.4867225610277
2015-11-27,209.42999267578125,209.8000030517578,208.86000061035156,209.55999755859375,182.97560119628906,37317800,48.561159305741185,207.62428610665458,-0.5978192060421748,212.65499972198745,208.33049926757812,204.0059988131688,191.49585988132733
2015-11-30,209.75,209.88999938964844,208.55999755859375,208.69000244140625,182.21591186523438,112822700,51.95639045789236,207.66785757882255,-0.6505761757875064,212.69153843169383,208.36849975585938,204.04546108002492,191.52210083796848
2015-12-01,209.44000244140625,210.82000732421875,209.11000061035156,210.67999267578125,183.95347595214844,97858400,56.19883604512333,207.8192858014788,-0.2858328207945249,212.73642481221748,208.38299942016602,204.02957402811455,191.54742726755268
2015-12-02,210.6199951171875,211.0,208.22999572753906,208.52999877929688,182.0762481689453,108441300,52.14323267029578,207.87571389334542,0.1544881967397771,212.43691625263097,208.25949935913087,204.08208246563078,191.57226949618718
2015-12-03,208.8300018310547,209.14999389648438,204.75,205.61000061035156,179.52670288085938,166224200,52.08673969407883,207.9307141985212,0.19173245552258322,212.2365348495093,208.02199935913086,203.80746386875242,191.60367536741023
2015-12-04,205.61000061035156,209.97000122070312,205.61000061035156,209.6199951171875,183.02796936035156,192913900,67.55959161399363,208.4364286150251,0.5117961198855596,212.1600655984913,207.99549942016603,203.83093324184077,191.65033304370303
2015-12-07,209.22999572753906,209.72999572753906,207.1999969482422,208.35000610351562,181.91909790039062,102027100,57.438756673152724,208.63142939976282,0.49859169201971554,211.96809446834158,207.91100006103517,203.85390565372876,191.67317443697542
2015-12-08,206.49000549316406,208.2899932861328,205.77999877929688,206.9499969482422,180.69667053222656,103372400,53.775512825603094,208.73714338030135,0.40294999342697224,211.9331010018806,207.85449981689453,203.77589863190846,191.69431591175757
2015-12-09,206.19000244140625,208.67999267578125,204.17999267578125,205.33999633789062,179.2909393310547,162401500,40.55707105010596,208.495000566755,0.26634744497445695,211.90683126713648,207.69349975585936,203.48016824458225,191.7239191818112
2015-12-10,205.4199981689453,207.42999267578125,205.13999938964844,205.8699951171875,179.75372314453125,116128900,42.677550748141634,208.30357142857142,0.19698764116336065,211.8912616192793,207.59999923706056,203.3087368548418,191.74582994749892
2015-12-11,203.35000610351562,204.13999938964844,201.50999450683594,201.8800048828125,176.2698211669922,211173300,32.74497408195404,207.77285766601562,-0.09935877873346044,212.310710190567,207.45199966430664,202.5932891380463,191.77429337266952
2015-12-14,202.07000732421875,203.0500030517578,199.9499969482422,202.89999389648438,177.1604766845703,182385200,36.172050688596705,207.33214242117745,-0.3555137438652025,212.25418510587133,207.46999969482422,202.68581428377712,191.80121643730666
2015-12-15,204.6999969482422,206.11000061035156,202.8699951171875,205.02999877929688,179.02023315429688,154069600,41.059566260312025,207.02357046944755,-0.5403215457231454,212.27967609036224,207.44049987792968,202.60132366549712,191.82820361567977
2015-12-16,206.3699951171875,208.38999938964844,204.8000030517578,208.02999877929688,181.63967895507812,197017000,47.62253738495423,206.93142700195312,-0.5933986566005558,212.32290358904285,207.56849975585936,202.81409592267588,191.87035928829778
2015-12-17,208.39999389648438,208.47999572753906,204.83999633789062,204.86000061035156,178.87184143066406,173092500,42.18229459865412,206.59571293422155,-0.9360904204539793,212.2439940971598,207.375,202.5060059028402,191.89998528361826
2015-12-18,202.77000427246094,202.92999267578125,199.8300018310547,200.02000427246094,175.6852264404297,251393500,37.26122517977193,205.97642735072546,-1.3483335054837653,212.78280925178615,206.94850006103516,201.11419087028418,191.92679377779865
2015-12-21,201.41000366210938,201.8800048828125,200.08999633789062,201.6699981689453,177.13446044921875,99094300,36.62807050122175,205.33285631452287,-1.5547440357697155,212.74035771003653,206.56650009155274,200.39264247306895,191.9394570807332
2015-12-22,202.72000122070312,203.85000610351562,201.5500030517578,203.5,178.74183654785156,111026200,42.46328421433843,204.97357068743025,-2.1016669640174257,212.48881605973415,206.2879997253418,200.08718339094943,191.9562671016628
2015-12-23,204.69000244140625,206.07000732421875,204.5800018310547,206.02000427246094,180.9552459716797,110987200,50.621783479580884,205.0028566632952,-2.3112187507825013,212.15263949557774,206.12149963378906,200.09035977200037,191.9766801264683
